order_id,date,region,product_category,product_name,quantity,unit_price,revenue,customer_id
39358,2024-01-10,Southeast,Food,Chocolate,8,382.34,3058.72,C723
39359,2023-10-01,Midwest,Home,Lamp,13,467.89,6082.57,C929
39360,2024-09-22,West,Clothing,Hat,6,698.4,4190.4,C234
39361,2023-02-20,Southwest,Clothing,Jacket,17,937.41,15935.97,C815
39362,2023-06-17,West,Sports,Helmet,16,551.74,8827.84,C210
39363,2023-02-21,Midwest,Clothing,Jeans,18,56.35,1014.3,C738
39364,2023-04-11,West,Electronics,Keyboard,10,681.97,6819.7,C441
39365,2024-07-03,Northeast,Home,Pillow,20,842.76,16855.2,C454
39366,2024-10-24,Northeast,Electronics,Laptop,18,72.43,1303.74,C664
39367,2023-05-13,West,Sports,Yoga Mat,14,283.83,3973.62,C933
39368,2023-04-16,Northeast,Sports,Dumbbells,2,108.12,216.24,C514
39369,2024-02-19,Northeast,Food,Pasta,6,157.71,946.26,C254
39370,2023-08-01,Midwest,Food,Coffee,11,163.12,1794.32,C660
39371,2023-07-28,Southeast,Home,Pillow,18,321.61,5788.98,C680
39372,2023-11-06,Midwest,Home,Toaster,1,921.14,921.14,C134
39373,2023-05-19,Northeast,Home,Blender,4,364.05,1456.2,C191
39374,2024-10-13,Southeast,Sports,Yoga Mat,16,762.39,12198.24,C556
39375,2024-01-01,Northeast,Electronics,Keyboard,16,458.44,7335.04,C858
39376,2024-07-01,Midwest,Clothing,Sneakers,4,304.88,1219.52,C532
39377,2023-07-12,West,Food,Pasta,12,629.45,7553.4,C157
39378,2023-05-31,Southeast,Sports,Basketball,16,534.46,8551.36,C808
39379,2023-11-19,Midwest,Electronics,Phone,20,329.91,6598.2,C560
39380,2023-04-10,Southeast,Food,Granola,15,73.28,1099.2,C106
39381,2024-05-03,Midwest,Food,Chocolate,14,30.85,431.9,C834
39382,2023-10-12,Southwest,Sports,Yoga Mat,18,282.49,5084.82,C850
39383,2024-09-10,Southwest,Food,Coffee,7,262.49,1837.43,C674
39384,2023-11-08,Southwest,Food,Chocolate,7,479.25,3354.75,C865
39385,2024-06-09,West,Electronics,Tablet,7,249.26,1744.82,C615
39386,2024-08-08,Southeast,Electronics,Keyboard,6,685.47,4112.82,C377
39387,2024-06-08,Southeast,Sports,Helmet,6,756.76,4540.56,C738
39388,2024-06-15,Midwest,Sports,Yoga Mat,1,948.03,948.03,C437
39389,2023-03-17,Southeast,Clothing,Jacket,6,268.79,1612.74,C693
39390,2023-05-25,Midwest,Electronics,Tablet,4,461.26,1845.04,C136
39391,2023-08-23,West,Electronics,Laptop,13,170.84,2220.92,C288
39392,2023-02-21,Midwest,Home,Pillow,4,136.37,545.48,C916
39393,2024-10-22,Southwest,Sports,Bike,5,407.84,2039.2,C495
39394,2024-02-13,West,Sports,Helmet,16,64.93,1038.88,C551
39395,2024-12-24,Midwest,Electronics,Monitor,11,84.32,927.52,C810
39396,2023-06-10,Midwest,Food,Pasta,20,99.73,1994.6,C219
39397,2024-12-30,Northeast,Home,Pillow,16,645.85,10333.6,C497
39398,2024-10-14,Southwest,Home,Lamp,10,46.19,461.9,C396
39399,2024-02-10,Northeast,Home,Blender,17,758.93,12901.81,C866
39400,2023-09-15,West,Electronics,Tablet,11,65.58,721.38,C461
39401,2024-09-28,West,Home,Pillow,19,699.9,13298.1,C188
39402,2023-01-03,Northeast,Sports,Bike,3,28.33,84.99,C942
39403,2023-05-19,Southwest,Food,Olive Oil,19,405.3,7700.7,C892
39404,2024-07-18,West,Sports,Helmet,3,593.57,1780.71,C762
39405,2024-06-21,Midwest,Clothing,Jeans,3,345.91,1037.73,C547
39406,2024-09-27,Northeast,Food,Olive Oil,17,991.58,16856.86,C314
39407,2024-12-02,Southwest,Clothing,Sneakers,1,105.43,105.43,C558
39408,2024-12-08,West,Sports,Basketball,1,351.16,351.16,C845
39409,2023-01-23,Northeast,Food,Olive Oil,3,606.08,1818.24,C892
39410,2023-09-06,West,Clothing,Sneakers,18,966.22,17391.96,C221
39411,2023-02-24,Southeast,Home,Rug,9,367.02,3303.18,C532
39412,2023-10-29,Midwest,Food,Granola,13,988.94,12856.22,C981
39413,2024-07-01,West,Food,Chocolate,15,887.8,13317.0,C626
39414,2024-05-11,Northeast,Food,Olive Oil,19,220.5,4189.5,C217
39415,2023-12-26,Midwest,Food,Granola,11,642.75,7070.25,C755
39416,2024-05-09,Northeast,Home,Blender,12,242.11,2905.32,C898
39417,2024-11-02,Northeast,Food,Granola,14,433.34,6066.76,C958
39418,2024-02-14,West,Clothing,Jacket,5,678.81,3394.05,C402
39419,2023-02-05,Southeast,Sports,Helmet,11,244.67,2691.37,C928
39420,2024-02-12,Southeast,Sports,Dumbbells,7,281.09,1967.63,C131
39421,2024-01-28,Midwest,Sports,Dumbbells,19,365.94,6952.86,C772
39422,2024-08-09,West,Electronics,Phone,4,977.54,3910.16,C726
39423,2023-04-14,Northeast,Sports,Basketball,17,268.4,4562.8,C684
39424,2023-12-27,Midwest,Clothing,Jeans,13,250.9,3261.7,C405
39425,2023-03-11,Southeast,Food,Olive Oil,7,117.62,823.34,C276
39426,2023-11-16,Northeast,Sports,Basketball,14,801.23,11217.22,C896
39427,2024-03-14,Southeast,Home,Pillow,3,228.64,685.92,C524
39428,2023-07-11,Southeast,Clothing,Hat,9,365.07,3285.63,C787
39429,2023-01-31,Southeast,Sports,Dumbbells,6,338.74,2032.44,C802
39430,2024-01-28,Southeast,Food,Granola,19,596.15,11326.85,C348
39431,2024-08-20,Midwest,Food,Coffee,8,482.04,3856.32,C587
39432,2023-06-16,West,Sports,Basketball,8,23.87,190.96,C970
39433,2024-07-15,West,Home,Blender,12,686.05,8232.6,C777
39434,2023-02-14,West,Sports,Bike,2,868.59,1737.18,C456
39435,2024-02-06,Northeast,Sports,Yoga Mat,17,120.25,2044.25,C236
39436,2023-12-15,West,Sports,Basketball,16,442.48,7079.68,C339
39437,2024-07-12,Southwest,Food,Granola,4,410.94,1643.76,C757
39438,2023-01-03,West,Electronics,Laptop,16,616.25,9860.0,C678
39439,2024-02-05,Midwest,Food,Coffee,10,371.28,3712.8,C990
39440,2024-01-14,Northeast,Electronics,Phone,19,621.97,11817.43,C347
39441,2024-06-06,Midwest,Electronics,Phone,15,527.35,7910.25,C266
39442,2024-07-18,Northeast,Clothing,T-Shirt,6,367.65,2205.9,C493
39443,2024-07-04,Northeast,Clothing,Jeans,4,870.46,3481.84,C718
39444,2023-09-30,West,Clothing,Sneakers,19,502.34,9544.46,C880
39445,2024-03-13,Southeast,Sports,Helmet,14,472.54,6615.56,C505
39446,2023-10-04,Southeast,Clothing,Jacket,1,509.46,509.46,C380
39447,2023-08-07,Southeast,Clothing,Jeans,15,456.39,6845.85,C431
39448,2024-10-07,Southwest,Clothing,Jacket,12,411.36,4936.32,C767
39449,2023-12-29,Southwest,Electronics,Laptop,13,677.52,8807.76,C372
39450,2023-08-28,Northeast,Sports,Basketball,15,552.2,8283.0,C264
39451,2024-12-15,West,Clothing,Hat,11,10.59,116.49,C448
39452,2023-05-23,Southeast,Sports,Yoga Mat,14,397.7,5567.8,C209
39453,2024-09-19,Northeast,Food,Pasta,20,51.98,1039.6,C435
39454,2024-01-02,Southwest,Home,Rug,10,718.81,7188.1,C210
39455,2023-10-20,Midwest,Sports,Basketball,9,312.84,2815.56,C230
39456,2023-06-05,Southwest,Electronics,Laptop,5,890.06,4450.3,C449
39457,2023-03-11,Southeast,Home,Pillow,10,665.58,6655.8,C602
39458,2024-11-18,Southeast,Clothing,Jeans,14,301.68,4223.52,C366
39459,2023-06-22,West,Home,Lamp,8,889.39,7115.12,C807
39460,2024-04-02,Southeast,Food,Coffee,5,747.15,3735.75,C796
39461,2023-11-01,Southwest,Clothing,Sneakers,7,97.82,684.74,C234
39462,2024-09-22,Southwest,Clothing,Sneakers,6,574.8,3448.8,C955
39463,2023-07-20,Southeast,Electronics,Monitor,1,76.75,76.75,C120
39464,2023-02-17,Southwest,Home,Blender,10,117.25,1172.5,C329
39465,2024-05-02,Midwest,Sports,Yoga Mat,18,930.77,16753.86,C751
39466,2023-02-27,Northeast,Sports,Dumbbells,3,878.56,2635.68,C845
39467,2024-03-29,Southeast,Clothing,Jeans,6,292.05,1752.3,C857
39468,2024-03-10,Southeast,Home,Lamp,20,294.45,5889.0,C389
39469,2023-10-22,Midwest,Home,Pillow,18,658.11,11845.98,C781
39470,2024-11-06,West,Sports,Dumbbells,14,956.64,13392.96,C399
39471,2024-02-04,West,Electronics,Keyboard,14,379.57,5313.98,C619
39472,2024-06-18,Midwest,Home,Lamp,16,494.95,7919.2,C772
39473,2024-08-12,Southeast,Electronics,Monitor,16,537.4,8598.4,C579
39474,2023-12-30,Northeast,Home,Lamp,6,450.08,2700.48,C506
39475,2023-06-01,Midwest,Food,Coffee,20,877.42,17548.4,C943
39476,2024-03-05,Midwest,Home,Toaster,5,169.55,847.75,C842
39477,2024-04-04,Southwest,Clothing,Sneakers,11,89.02,979.22,C632
39478,2023-12-30,Southwest,Electronics,Tablet,6,544.99,3269.94,C968
39479,2024-07-22,Northeast,Home,Lamp,10,704.08,7040.8,C622
39480,2023-05-07,Southeast,Electronics,Laptop,4,278.58,1114.32,C351
39481,2024-02-28,West,Food,Olive Oil,4,617.5,2470.0,C923
39482,2024-09-07,Northeast,Sports,Basketball,10,75.56,755.6,C457
39483,2023-03-10,West,Food,Coffee,4,40.47,161.88,C811
39484,2024-08-07,Southwest,Sports,Bike,13,390.77,5080.01,C958
39485,2023-03-24,Midwest,Sports,Basketball,17,865.61,14715.37,C645
39486,2024-07-27,West,Home,Rug,14,774.3,10840.2,C288
39487,2024-01-28,Southeast,Electronics,Monitor,15,903.7,13555.5,C605
39488,2023-09-01,Southwest,Electronics,Laptop,10,821.34,8213.4,C383
39489,2023-11-01,Southeast,Clothing,Hat,15,662.82,9942.3,C852
39490,2024-02-07,Northeast,Electronics,Keyboard,8,159.84,1278.72,C453
39491,2024-06-30,Midwest,Home,Pillow,2,592.21,1184.42,C853
39492,2024-01-11,Midwest,Clothing,T-Shirt,5,627.15,3135.75,C462
39493,2024-01-05,West,Clothing,Hat,4,179.87,719.48,C367
39494,2023-06-23,Northeast,Electronics,Laptop,16,43.78,700.48,C343
39495,2023-09-13,Northeast,Electronics,Monitor,9,898.72,8088.48,C193
39496,2023-07-11,Southwest,Sports,Yoga Mat,8,690.06,5520.48,C822
39497,2023-07-22,Northeast,Sports,Yoga Mat,2,227.66,455.32,C630
39498,2024-07-02,West,Home,Toaster,20,334.13,6682.6,C163
39499,2023-03-19,Northeast,Clothing,Hat,13,886.08,11519.04,C873
39500,2023-08-23,Southeast,Electronics,Keyboard,8,170.48,1363.84,C272
39501,2023-10-07,Midwest,Food,Olive Oil,10,75.4,754.0,C546
39502,2023-02-05,Midwest,Electronics,Phone,5,921.21,4606.05,C551
39503,2023-05-26,West,Electronics,Tablet,7,514.28,3599.96,C455
39504,2024-03-19,Northeast,Food,Coffee,11,768.9,8457.9,C205
39505,2024-06-28,Southwest,Food,Pasta,3,311.1,933.3,C930
39506,2023-06-03,Midwest,Clothing,Jacket,5,94.55,472.75,C980
39507,2023-09-19,Midwest,Electronics,Laptop,5,705.6,3528.0,C516
39508,2023-05-19,Southwest,Sports,Bike,12,733.26,8799.12,C945
39509,2024-07-16,Southwest,Home,Pillow,17,68.8,1169.6,C736
39510,2024-04-20,Southwest,Clothing,Jeans,8,597.16,4777.28,C871
39511,2023-06-17,Southwest,Clothing,T-Shirt,1,195.2,195.2,C200
39512,2023-09-03,Southeast,Clothing,Hat,13,662.54,8613.02,C564
39513,2024-07-21,Midwest,Electronics,Keyboard,8,287.98,2303.84,C891
39514,2023-12-12,West,Clothing,Jacket,17,55.26,939.42,C966
39515,2023-02-09,Southwest,Sports,Helmet,3,488.29,1464.87,C524
39516,2024-04-18,West,Home,Lamp,15,724.68,10870.2,C376
39517,2023-01-26,West,Sports,Dumbbells,5,459.12,2295.6,C742
39518,2023-03-04,Northeast,Home,Blender,7,319.19,2234.33,C332
39519,2023-10-31,Southwest,Sports,Yoga Mat,1,51.33,51.33,C194
39520,2024-08-09,Midwest,Home,Blender,12,620.25,7443.0,C151
39521,2024-01-09,Southwest,Clothing,T-Shirt,10,330.58,3305.8,C423
39522,2023-01-01,Midwest,Sports,Basketball,11,597.89,6576.79,C991
39523,2023-06-16,Midwest,Sports,Dumbbells,6,108.98,653.88,C644
39524,2024-08-25,Midwest,Home,Rug,15,988.82,14832.3,C169
39525,2024-10-23,Southeast,Electronics,Tablet,8,23.59,188.72,C424
39526,2023-09-19,Northeast,Clothing,Hat,4,122.17,488.68,C135
39527,2024-09-01,West,Sports,Yoga Mat,5,466.88,2334.4,C876
39528,2023-03-19,West,Electronics,Laptop,6,687.91,4127.46,C642
39529,2024-08-18,Northeast,Clothing,T-Shirt,7,148.71,1040.97,C987
39530,2023-09-14,West,Home,Pillow,10,316.78,3167.8,C360
39531,2023-09-01,Midwest,Home,Pillow,10,373.71,3737.1,C352
39532,2023-06-22,Southeast,Clothing,Jacket,11,871.79,9589.69,C556
39533,2024-09-24,West,Food,Granola,7,31.64,221.48,C229
39534,2023-07-30,Southeast,Home,Toaster,18,836.03,15048.54,C603
39535,2023-12-15,Southwest,Sports,Yoga Mat,7,115.54,808.78,C689
39536,2023-10-18,West,Clothing,Hat,1,965.3,965.3,C926
39537,2023-01-13,West,Electronics,Monitor,2,321.4,642.8,C765
39538,2024-03-10,Midwest,Electronics,Keyboard,12,593.47,7121.64,C603
39539,2023-06-24,West,Electronics,Phone,17,899.93,15298.81,C925
39540,2023-10-16,Southeast,Food,Pasta,3,948.04,2844.12,C114
39541,2024-09-15,West,Electronics,Laptop,1,95.71,95.71,C554
39542,2024-04-28,Midwest,Clothing,Sneakers,18,377.47,6794.46,C999
39543,2023-08-05,Southeast,Food,Granola,8,499.9,3999.2,C745
39544,2024-07-19,Northeast,Electronics,Keyboard,5,834.15,4170.75,C911
39545,2024-10-09,Midwest,Electronics,Phone,2,920.38,1840.76,C240
39546,2023-06-25,Southeast,Sports,Dumbbells,17,10.07,171.19,C488
39547,2024-11-02,West,Food,Coffee,13,133.48,1735.24,C110
39548,2024-09-05,Southeast,Sports,Helmet,18,988.05,17784.9,C827
39549,2024-01-29,West,Electronics,Phone,19,236.41,4491.79,C405
39550,2024-02-24,Midwest,Sports,Yoga Mat,7,941.74,6592.18,C823
39551,2023-01-31,Southeast,Home,Rug,19,469.76,8925.44,C352
39552,2024-03-15,Midwest,Home,Rug,15,992.28,14884.2,C293
39553,2023-09-18,West,Electronics,Phone,1,205.04,205.04,C997
39554,2024-12-27,Midwest,Electronics,Monitor,8,564.31,4514.48,C548
39555,2023-10-28,Midwest,Food,Granola,6,632.85,3797.1,C383
39556,2023-02-04,Southeast,Sports,Helmet,4,537.02,2148.08,C868
39557,2023-08-06,West,Clothing,T-Shirt,6,853.6,5121.6,C779
39558,2024-11-09,Northeast,Home,Pillow,13,370.93,4822.09,C801
39559,2023-08-29,Southeast,Electronics,Phone,17,656.82,11165.94,C573
39560,2023-12-12,Southwest,Home,Toaster,5,257.67,1288.35,C493
39561,2023-12-23,Northeast,Food,Chocolate,6,417.97,2507.82,C473
39562,2023-02-22,West,Clothing,Jacket,6,639.15,3834.9,C482
39563,2023-04-05,Northeast,Home,Pillow,10,124.82,1248.2,C506
39564,2024-07-17,Midwest,Sports,Bike,8,461.7,3693.6,C559
39565,2024-03-12,Northeast,Electronics,Laptop,14,463.4,6487.6,C452
39566,2024-09-20,Midwest,Electronics,Monitor,10,858.45,8584.5,C615
39567,2023-03-16,Northeast,Electronics,Phone,2,201.6,403.2,C622
39568,2024-04-03,Midwest,Clothing,Jacket,8,659.35,5274.8,C269
39569,2024-09-16,West,Food,Coffee,12,981.66,11779.92,C153
39570,2023-10-13,Midwest,Food,Coffee,18,497.86,8961.48,C434
39571,2024-08-25,Southeast,Clothing,Sneakers,15,881.86,13227.9,C371
39572,2024-06-18,Northeast,Sports,Bike,3,331.55,994.65,C441
39573,2023-06-06,Southwest,Food,Coffee,15,104.83,1572.45,C295
39574,2024-06-02,Southeast,Home,Toaster,1,387.85,387.85,C595
39575,2024-02-18,Midwest,Clothing,T-Shirt,12,241.18,2894.16,C389
39576,2023-09-10,Southeast,Food,Coffee,2,63.85,127.7,C152
39577,2023-06-27,Southwest,Sports,Helmet,14,195.35,2734.9,C454
39578,2023-05-04,Midwest,Home,Toaster,2,663.44,1326.88,C196
39579,2024-04-13,Southeast,Electronics,Phone,16,976.0,15616.0,C806
39580,2023-08-12,Southwest,Food,Chocolate,15,54.5,817.5,C912
39581,2024-12-13,Midwest,Clothing,T-Shirt,4,467.01,1868.04,C592
39582,2023-02-21,Northeast,Electronics,Tablet,3,56.49,169.47,C932
39583,2024-05-19,Midwest,Home,Toaster,9,605.3,5447.7,C869
39584,2024-11-05,Northeast,Food,Chocolate,19,72.31,1373.89,C225
39585,2024-04-22,Midwest,Food,Granola,11,566.26,6228.86,C937
39586,2023-05-26,Southwest,Clothing,Hat,1,240.62,240.62,C379
39587,2023-04-22,Southwest,Clothing,Jeans,3,490.58,1471.74,C109
39588,2023-05-14,West,Sports,Yoga Mat,9,337.61,3038.49,C966
39589,2024-09-06,Southeast,Food,Coffee,2,189.9,379.8,C502
39590,2023-02-12,Southwest,Home,Blender,8,744.95,5959.6,C265
39591,2023-10-26,Northeast,Clothing,Sneakers,9,414.26,3728.34,C949
39592,2023-03-24,Northeast,Food,Chocolate,14,609.95,8539.3,C954
39593,2023-08-30,Southeast,Clothing,Jacket,11,717.7,7894.7,C987
39594,2024-06-09,Northeast,Clothing,T-Shirt,17,625.15,10627.55,C728
39595,2024-02-13,West,Sports,Helmet,1,248.63,248.63,C773
39596,2023-09-23,Northeast,Sports,Helmet,8,23.01,184.08,C297
39597,2024-10-04,West,Sports,Dumbbells,5,930.98,4654.9,C219
39598,2023-01-28,Northeast,Sports,Basketball,6,526.62,3159.72,C454
39599,2024-07-18,Southeast,Clothing,Hat,18,662.75,11929.5,C509
39600,2024-07-15,Southwest,Electronics,Tablet,16,79.61,1273.76,C240
39601,2024-10-10,Southwest,Food,Chocolate,17,344.58,5857.86,C809
39602,2023-05-01,West,Sports,Helmet,20,831.05,16621.0,C606
39603,2023-09-10,Southwest,Clothing,Sneakers,14,970.76,13590.64,C957
39604,2024-03-10,Midwest,Sports,Helmet,12,892.12,10705.44,C675
39605,2023-08-21,Northeast,Electronics,Laptop,5,653.61,3268.05,C895
39606,2023-10-19,West,Electronics,Laptop,18,72.72,1308.96,C892
39607,2023-03-20,Southwest,Sports,Bike,18,840.44,15127.92,C684
39608,2023-01-04,Northeast,Food,Pasta,1,616.68,616.68,C737
39609,2023-06-09,Southwest,Sports,Helmet,10,689.16,6891.6,C420
39610,2024-11-16,West,Electronics,Keyboard,2,911.02,1822.04,C759
39611,2024-05-23,Southwest,Home,Blender,3,572.35,1717.05,C713
39612,2024-10-26,Northeast,Food,Olive Oil,11,691.47,7606.17,C656
39613,2024-01-29,Southeast,Electronics,Laptop,20,212.63,4252.6,C609
39614,2024-06-30,West,Sports,Bike,1,433.14,433.14,C132
39615,2024-09-21,Midwest,Home,Pillow,11,786.94,8656.34,C140
39616,2024-04-04,Southwest,Food,Coffee,12,663.77,7965.24,C254
39617,2023-06-04,Southeast,Sports,Yoga Mat,3,480.33,1440.99,C951
39618,2024-03-02,Northeast,Clothing,Jeans,10,343.49,3434.9,C503
39619,2024-03-28,West,Clothing,T-Shirt,6,604.25,3625.5,C898
39620,2023-07-30,Northeast,Food,Granola,3,815.05,2445.15,C798
39621,2024-07-27,Southeast,Electronics,Laptop,3,890.44,2671.32,C659
39622,2024-09-02,Northeast,Clothing,Jacket,16,936.02,14976.32,C216
39623,2024-07-17,Southwest,Sports,Bike,5,948.5,4742.5,C550
39624,2023-07-16,West,Food,Pasta,12,273.09,3277.08,C811
39625,2024-05-21,Midwest,Food,Granola,2,786.07,1572.14,C383
39626,2023-06-26,Southwest,Home,Toaster,13,122.28,1589.64,C463
39627,2023-08-09,Northeast,Home,Pillow,1,575.03,575.03,C261
39628,2024-07-09,Southwest,Home,Pillow,4,587.95,2351.8,C535
39629,2023-04-08,Midwest,Home,Rug,16,280.77,4492.32,C836
39630,2023-02-03,Southwest,Clothing,Sneakers,14,134.39,1881.46,C234
39631,2023-01-15,Southwest,Home,Toaster,6,472.43,2834.58,C730
39632,2023-01-10,Southwest,Food,Chocolate,4,482.65,1930.6,C788
39633,2024-07-26,West,Electronics,Monitor,14,477.69,6687.66,C411
39634,2023-03-16,West,Electronics,Phone,6,149.63,897.78,C331
39635,2023-04-22,Midwest,Food,Pasta,7,772.67,5408.69,C150
39636,2023-06-28,Southwest,Electronics,Keyboard,8,18.87,150.96,C236
39637,2023-09-26,Southeast,Electronics,Phone,12,461.64,5539.68,C594
39638,2023-03-11,West,Home,Lamp,1,400.09,400.09,C229
39639,2024-11-05,Midwest,Home,Blender,13,506.66,6586.58,C279
39640,2023-12-25,Midwest,Clothing,Sneakers,17,657.54,11178.18,C219
39641,2024-09-11,West,Clothing,Jacket,19,509.64,9683.16,C304
39642,2024-12-01,Southeast,Clothing,Jeans,2,782.48,1564.96,C219
39643,2023-02-12,Midwest,Electronics,Phone,16,109.55,1752.8,C321
39644,2023-06-26,West,Sports,Bike,11,311.08,3421.88,C530
39645,2024-04-24,Southeast,Electronics,Laptop,10,639.61,6396.1,C364
39646,2023-01-28,West,Food,Chocolate,20,107.56,2151.2,C292
39647,2024-08-13,Southeast,Sports,Basketball,3,434.08,1302.24,C961
39648,2023-08-03,Southwest,Clothing,Sneakers,7,684.94,4794.58,C935
39649,2024-05-16,West,Food,Granola,12,371.95,4463.4,C829
39650,2023-06-05,Southeast,Clothing,Jeans,1,655.34,655.34,C372
39651,2023-02-09,Southwest,Clothing,Jacket,17,703.79,11964.43,C753
39652,2024-01-08,West,Sports,Dumbbells,18,313.56,5644.08,C770
39653,2023-06-19,Southwest,Electronics,Phone,11,535.24,5887.64,C909
39654,2024-10-05,Southwest,Food,Pasta,16,985.63,15770.08,C810
39655,2024-12-09,Midwest,Sports,Bike,3,189.11,567.33,C386
39656,2023-08-06,Southeast,Electronics,Laptop,10,858.81,8588.1,C405
39657,2023-08-27,Northeast,Sports,Bike,11,508.23,5590.53,C896
39658,2023-11-07,Southeast,Home,Pillow,14,472.87,6620.18,C895
39659,2024-02-19,West,Food,Olive Oil,2,592.01,1184.02,C395
39660,2023-03-28,Southwest,Home,Pillow,17,246.81,4195.77,C701
39661,2023-09-26,Southeast,Sports,Dumbbells,18,550.23,9904.14,C502
39662,2024-07-10,Northeast,Sports,Dumbbells,7,159.57,1116.99,C137
39663,2023-10-24,Northeast,Clothing,T-Shirt,4,711.64,2846.56,C859
39664,2024-11-14,Midwest,Electronics,Tablet,15,35.56,533.4,C181
39665,2023-04-10,Southeast,Electronics,Tablet,20,103.86,2077.2,C769
39666,2024-03-22,Southeast,Electronics,Phone,8,163.9,1311.2,C450
39667,2024-01-31,Northeast,Food,Granola,8,891.68,7133.44,C931
39668,2024-03-23,Southwest,Electronics,Tablet,12,744.56,8934.72,C908
39669,2023-01-20,Southeast,Food,Pasta,16,288.41,4614.56,C411
39670,2024-01-31,Southeast,Clothing,Hat,17,678.86,11540.62,C519
39671,2023-05-22,Northeast,Food,Pasta,3,784.99,2354.97,C260
39672,2024-09-24,Southeast,Clothing,Hat,5,875.94,4379.7,C598
39673,2024-01-25,Midwest,Home,Blender,16,186.85,2989.6,C517
39674,2023-07-27,Southwest,Clothing,Sneakers,11,926.94,10196.34,C969
39675,2024-12-29,Midwest,Food,Olive Oil,14,173.54,2429.56,C649
39676,2023-08-11,Southeast,Home,Lamp,11,399.18,4390.98,C201
39677,2024-10-03,Northeast,Electronics,Monitor,1,991.52,991.52,C713
39678,2023-08-05,Midwest,Electronics,Laptop,15,169.04,2535.6,C409
39679,2024-09-07,Northeast,Food,Olive Oil,20,443.06,8861.2,C904
39680,2023-04-04,Midwest,Electronics,Phone,12,48.6,583.2,C742
39681,2023-08-09,Southwest,Electronics,Keyboard,1,155.7,155.7,C759
39682,2023-05-28,Southwest,Sports,Helmet,2,573.43,1146.86,C657
39683,2023-02-19,Midwest,Electronics,Tablet,9,808.17,7273.53,C263
39684,2024-06-08,West,Food,Pasta,19,871.42,16556.98,C755
39685,2023-09-28,Midwest,Electronics,Monitor,15,283.89,4258.35,C350
39686,2024-09-19,Southeast,Home,Pillow,13,675.61,8782.93,C783
39687,2023-05-30,Midwest,Clothing,Hat,1,382.47,382.47,C427
39688,2024-06-04,Southwest,Electronics,Monitor,12,189.09,2269.08,C157
39689,2023-03-23,Southeast,Sports,Yoga Mat,20,664.96,13299.2,C364
39690,2024-03-26,Midwest,Sports,Basketball,19,906.52,17223.88,C128
39691,2024-05-05,Southwest,Sports,Dumbbells,12,646.19,7754.28,C201
39692,2023-03-23,Northeast,Home,Rug,14,17.44,244.16,C392
39693,2024-02-05,Northeast,Sports,Bike,19,776.51,14753.69,C815
39694,2024-01-19,West,Electronics,Keyboard,4,255.97,1023.88,C366
39695,2023-09-12,West,Clothing,Jacket,6,640.46,3842.76,C563
39696,2023-11-07,Southwest,Home,Rug,8,624.56,4996.48,C140
39697,2023-08-15,Northeast,Home,Blender,9,847.53,7627.77,C870
39698,2023-11-21,West,Home,Blender,1,364.26,364.26,C723
39699,2023-12-03,Northeast,Food,Granola,16,788.16,12610.56,C692
39700,2024-11-24,Southwest,Food,Chocolate,2,656.82,1313.64,C784
39701,2024-12-25,Southwest,Electronics,Monitor,14,530.01,7420.14,C887
39702,2024-12-29,West,Sports,Dumbbells,9,754.34,6789.06,C763
39703,2023-10-03,Southeast,Food,Pasta,20,121.29,2425.8,C773
39704,2023-01-08,West,Electronics,Keyboard,20,214.08,4281.6,C775
39705,2023-09-23,Southwest,Home,Pillow,3,516.26,1548.78,C558
39706,2024-05-10,Southwest,Clothing,Jeans,8,947.1,7576.8,C595
39707,2024-01-18,West,Electronics,Phone,2,20.54,41.08,C437
39708,2024-11-12,Southwest,Sports,Dumbbells,14,867.54,12145.56,C504
39709,2023-02-11,Northeast,Food,Coffee,14,746.24,10447.36,C898
39710,2024-02-16,Southwest,Home,Rug,11,308.01,3388.11,C208
39711,2024-01-13,Southwest,Clothing,Jeans,10,738.52,7385.2,C578
39712,2023-02-05,West,Home,Pillow,17,390.19,6633.23,C479
39713,2024-11-12,Southeast,Clothing,Sneakers,10,417.97,4179.7,C897
39714,2023-11-26,Midwest,Food,Granola,13,794.71,10331.23,C213
39715,2024-05-23,West,Clothing,Hat,8,456.09,3648.72,C578
39716,2023-08-26,Southeast,Sports,Basketball,14,274.34,3840.76,C230
39717,2023-09-09,West,Electronics,Laptop,6,166.98,1001.88,C631
39718,2024-01-10,Northeast,Clothing,Hat,14,605.93,8483.02,C172
39719,2024-08-02,Southwest,Home,Blender,15,151.9,2278.5,C739
39720,2024-04-02,Northeast,Sports,Basketball,1,550.54,550.54,C449
39721,2024-01-10,Southeast,Food,Pasta,14,430.66,6029.24,C917
39722,2023-11-02,Midwest,Clothing,Hat,4,898.18,3592.72,C647
39723,2023-02-09,Midwest,Electronics,Laptop,20,711.14,14222.8,C556
39724,2023-12-27,Northeast,Food,Coffee,4,412.2,1648.8,C811
39725,2024-07-20,Northeast,Sports,Yoga Mat,15,298.91,4483.65,C838
39726,2023-07-04,Midwest,Sports,Basketball,3,417.2,1251.6,C474
39727,2024-04-13,Northeast,Sports,Dumbbells,8,419.4,3355.2,C174
39728,2024-12-06,Midwest,Sports,Dumbbells,18,772.13,13898.34,C618
39729,2024-09-28,Northeast,Sports,Helmet,10,488.75,4887.5,C433
